author.name,date,text,geo.coordinates.coordinates,geo.name,hate_pred,borough,latitude,longitude
linda hargreaves,2022-12-01 22:08:41+00:00, vaccines   against what   the influx of diseases you re importing or    the same fook up big farma dodgy jabs u all put on us    even the french general is call u all out  the unvaxed will expose the lot of  u   i ll keep going rishi   my country has been stolen from me ,,Wandsworth,racism,Wandsworth,51.4570271,-0.1932607
VNISHA,2022-12-01 22:08:06+00:00, twat  or bloody hell,,Hounslow,sexism,Hounslow,51.4686132,-0.3613471
David Aaronovitch,2022-12-01 21:49:20+00:00, so when are you going to let girls go to school ,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
Anthony Oloyede FRICS FCABE,2022-12-01 19:29:13+00:00,nice to also see an all female refereed world cup football game   n n#fifaworldcup #equality,,Hillingdon,sexism,Hillingdon,51.542519299999995,-0.44833493117949663
Tom Mossman,2022-12-01 18:24:17+00:00, can t stand that cunt,,Hillingdon,sexism,Hillingdon,51.542519299999995,-0.44833493117949663
Lily,2022-12-01 14:10:04+00:00, love the female workplace ones  ,,Wandsworth,sexism,Wandsworth,51.4570271,-0.1932607
Tom Moore,2022-12-01 13:44:28+00:00, fag ash lil,,Hackney,sexual_orientation,Hackney,51.5432402,-0.0493621
Keith,2022-12-01 12:36:06+00:00, i said fuck off cunt  n nfuck off cunt ,,Paddington,sexism,Paddington,51.5154795,-0.175365
🇨🇩 YOU HEARD IT,2022-12-01 12:23:39+00:00,hobosexuals actually  sbqe,,Hammersmith,sexual_orientation,Hammersmith,51.4920377,-0.2236401
carole nightingale,2022-12-01 08:44:31+00:00,stop beijing s dirty hands in the uk  sign  amp  rt   ,,Bromley,racism,Bromley,51.4028046,0.0148142
Barney Musician,2022-12-01 08:31:26+00:00,stop beijing s dirty hands in the uk  sign  amp  rt   ,,Hounslow,racism,Hounslow,51.4686132,-0.3613471
Rob,2022-12-01 07:50:51+00:00,ok  hear me out  escape to victory  but rebooted using female footballers  so it s like etv crossed with tenko ,,Romford,sexism,Romford,51.5760462,0.1822646
🇨🇩 YOU HEARD IT,2022-12-01 01:45:33+00:00,what s a man gotta do with her legacy     ,,Hounslow,sexism,Hounslow,51.4686132,-0.3613471
ABDULLAH WIV DA GLOVES,2022-11-30 23:20:27+00:00,     of females,,Hammersmith,sexism,Hammersmith,51.4920377,-0.2236401
halle,2022-11-30 20:56:08+00:00, better personal hygiene that most male humans tbf,,Lambeth,sexism,Lambeth,51.4952111,-0.1163354
John Brewin,2022-11-30 20:40:48+00:00,    brave poles  one stupid boy   ,,Poplar,disability,Poplar,51.5110713,-0.0144629
Jack Faulkner,2022-11-30 18:51:11+00:00, some cunt ,,Hackney,sexism,Hackney,51.5432402,-0.0493621
jesus jubon gomez,2022-11-30 17:51:25+00:00, fucking idiot,,London,disability,London,51.5073359,-0.12765
jwshua,2022-11-30 17:39:13+00:00,the men in the qts are dumb as rocks   sa b,,Poplar,sexism,Poplar,51.5110713,-0.0144629
ABDULLAH WIV DA GLOVES,2022-11-30 16:42:45+00:00,no female dms please     n n#females,,Hammersmith,sexism,Hammersmith,51.4920377,-0.2236401
خالد شكرالله,2022-11-30 16:36:58+00:00,men tend to appreciate time  amp  not play games  while boys do the quite opposite  knightsbridge  ,"[-0.16694069, 51.50080881]",London,sexism,London,51.5073359,-0.12765
Ironman 🇺🇦🇺🇦🇺🇦🇺🇦,2022-11-30 16:35:02+00:00,  you re a filthy racist  nigel ,,Camden Town,racism,Camden Town,51.5423045,-0.1395604
Shah 🦅,2022-11-30 15:25:24+00:00,   ok dickhead,,Romford,sexual_orientation,Romford,51.5760462,0.1822646
yi.mi.ka 🇳🇬,2022-11-30 15:09:50+00:00,men are mad  ,,London,sexism,London,51.5073359,-0.12765
Dan,2022-11-30 14:00:09+00:00,fag gay fairy homo faggot  n n#spotifywrapped  ,,Camberwell,sexual_orientation,Camberwell,51.4745706,-0.0925416
Sudifoodie,2022-11-30 12:47:06+00:00, definitely  dp  i also make sure i include female chefs restaurateurs to keep a fair balance as much as i can  good to always be mindful as women don t always strut their booty or prowess as men do or their pr companies that they are more likely to use    lives on ,,Wandsworth,sexism,Wandsworth,51.4570271,-0.1932607
Yuri 🥀,2022-11-30 11:43:10+00:00, men are always wrong pls      ,,Paddington,sexism,Paddington,51.5154795,-0.175365
Alexandre-luc,2022-11-30 11:15:47+00:00, back to a lady who lunches,,City of London,sexism,City of London,51.5156177,-0.0919983
Sid Sollis,2022-11-29 22:01:28+00:00,cunts  deal with it  ,,Bromley,sexism,Bromley,51.4028046,0.0148142
Farda,2022-11-29 20:33:59+00:00,i see bitches sell their pussy for money then buy gucci widdit  ,,London,sexism,London,51.5073359,-0.12765
🇨🇩 YOU HEARD IT,2022-11-29 20:22:33+00:00, slap your face on the net before tryna engage man in any kinda convo,,Hounslow,sexism,Hounslow,51.4686132,-0.3613471
Marcus Walker,2022-11-29 19:33:17+00:00,may i introduce you to the genocide in china   ,,London,racism,London,51.5073359,-0.12765
Paul,2022-11-29 19:01:58+00:00,this is why you have   tv s for last games in the group played simultaneously   n nwho says men can t multitask  n n#fifaworldcup #waleng #irnusa  ,,Romford,sexism,Romford,51.5760462,0.1822646
Reena,2022-11-29 18:58:58+00:00,          so dumb,,Richmond,disability,Richmond,51.4613531,-0.3032767
Ian Clark 🙂,2022-11-29 18:54:41+00:00,twat  ,,Paddington,sexism,Paddington,51.5154795,-0.175365
Angry Bilic,2022-11-29 17:47:33+00:00,come on england  nail these welsh cunts up                                 ,,City of London,racism,City of London,51.5156177,-0.0919983
Haley Bryant 💛,2022-11-29 16:06:39+00:00, more famtech then femtech but    ,,Hillingdon,sexism,Hillingdon,51.542519299999995,-0.44833493117949663
Ken Gunjal,2022-11-29 14:52:13+00:00,not many people are listening    so  china has opted not to have most of the population infected with this new    unknown     devil  virus    hence  zero covid  we in the west were told one thing and actually exposed by big pharma into a global experiment  how dare they         sz,,Hounslow,racism,Hounslow,51.4686132,-0.3613471
Simpsons wrestling memes,2022-11-29 12:49:52+00:00,  dumb fucks everywhere ,,London,sexism,London,51.5073359,-0.12765
Peter Crowley,2022-11-29 11:49:04+00:00, and f ck the whites ,,Paddington,racism,Paddington,51.5154795,-0.175365
🇨🇩 YOU HEARD IT,2022-11-29 11:31:57+00:00,cancel culture ass nigga  let niggas change  ,,Hounslow,racism,Hounslow,51.4686132,-0.3613471
Gerald Dorrity,2022-11-29 10:45:47+00:00,  outsourced to china ,,Islington,racism,Islington,51.5384287,-0.0999051
Dorothy Cohen,2022-11-29 10:26:01+00:00, the shocking video of the bbc accredited journalist by the chinese regime is appalling  why do our countries continue to trade with a communist party regime ,,Barnet,racism,Barnet,51.65309,-0.2002261
Dan,2022-11-29 10:17:22+00:00, sometimes it s smarter not to click the tweet button   n nfucking twat ,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
Charlie Robertson,2022-11-29 09:48:08+00:00,as in the uk in world war    when men were drafted    hiring women is option number one   the executive said   ,,Hillingdon,sexism,Hillingdon,51.542519299999995,-0.44833493117949663
Sid Sollis,2022-11-29 09:40:03+00:00,twat  ,,Bromley,sexism,Bromley,51.4028046,0.0148142
Grahamblythe,2022-11-29 09:27:11+00:00,  cunts      ,,Hounslow,sexism,Hounslow,51.4686132,-0.3613471
ABDULLAH WIV DA GLOVES,2022-11-29 08:02:32+00:00,no female dms please  ,,Hammersmith,sexism,Hammersmith,51.4920377,-0.2236401
Warren,2022-11-29 07:28:50+00:00,  and you believe everything that has come out from china  well done fallen for their propaganda,,Barnet,racism,Barnet,51.65309,-0.2002261
Tomlin’s JOKE PAGE!,2022-11-29 04:05:01+00:00, hey a girl needs to go shopping     ,,Hackney,sexism,Hackney,51.5432402,-0.0493621
Westdal & Hayward 👥,2022-11-28 23:38:01+00:00,what will the daily mail say   n eu boils uk nail clippings to make hair lacquer for eu president  n eu uses uk citizens  images for  d printed mission impossible masks to help migrants fool uk border control n  eu uses uk dna to make mutant cows  each with the face of #nigelfarage  ,,Lewisham,racism,Lewisham,51.4624292,-0.0101787
C,2022-11-28 21:10:36+00:00,is that all one of the biggest tv media news government corporations in the world can do and say for their journalist  nget a spine   call china out and keep doing it  n      panorama  n#bbcspineless #spineless #bbc  ,,London,racism,London,51.5073359,-0.12765
brad🇬🇭,2022-11-28 20:53:04+00:00,never a pen but fuck uruguay,,Lewisham,racism,Lewisham,51.4624292,-0.0101787
Jerry Daykin,2022-11-28 20:12:33+00:00,my only wild conspiracy theory take on all this is that if you buy into the  not entirely unlikely  hypothesis that covid may have leaked from a chinese lab  you do start to wonder what else they know about it which makes them still treat it so strictly       ,,Lewisham,racism,Lewisham,51.4624292,-0.0101787
Mahyar Tousi,2022-11-28 18:20:16+00:00,well done  china       ,,London,racism,London,51.5073359,-0.12765
Cal,2022-11-28 17:16:42+00:00,ask the cunt to look closer to home  symhghpuk,,Romford,sexism,Romford,51.5760462,0.1822646
Dorothy Cohen,2022-11-28 16:14:29+00:00, china reportedly editing pics of fans so only showing fans wearing masks  absolute lounasy  what is wrong with the ppl that run the country  they need to see a psychiatrist,,Barnet,racism,Barnet,51.65309,-0.2002261
Vit,2022-11-28 12:49:09+00:00,japanese pr is insane man  do you guys know what these lot did to korea      ,,City of London,racism,City of London,51.5156177,-0.0919983
Bernie Manning,2022-11-28 12:23:48+00:00, you re right about the reminder re vaccines but there is no chance that chinese despot is going anywhere  he ll mow his people down before he allows his demise to happen  ,,Bromley,racism,Bromley,51.4028046,0.0148142
Andy Coates,2022-11-28 10:49:30+00:00, how dare the chinese arrest journalists  what kind of country is it     ,,London,racism,London,51.5073359,-0.12765
Weilian 🇬🇧,2022-11-28 10:29:00+00:00,  also the reasons a larger number of people in china may die if zero covid ends are all the fault of the government there  n n   less effective chinese vaccines often used n   vaccine scepticism among older chinese being very high n   very low number of icu beds per capita,,Barnet,racism,Barnet,51.65309,-0.2002261
Englishhaze 💮,2022-11-28 09:53:27+00:00,  keep your ridiculous religion out of schools   ,,Poplar,religion,Poplar,51.5110713,-0.0144629
Jamie,2022-11-28 08:30:11+00:00, useful idiot,,Barnet,disability,Barnet,51.65309,-0.2002261
chloe💫,2022-11-28 08:29:17+00:00,i hate men,,Lambeth,sexism,Lambeth,51.4952111,-0.1163354
Ian Clark 🙂,2022-11-28 08:25:20+00:00,nice girl  worthy winner but please stop bigging up the wimmin s football as if it s top level sport #gmb,,Paddington,sexism,Paddington,51.5154795,-0.175365
IZZY'S WORLD,2022-11-28 07:42:35+00:00, what about human beings  what about your citizens  what about #cats  amp  #dogs  what about the #christians  amp  #catholics  what about #uyghurs  n#china has committed crimes against humanity  we resist the xi #ccpvirus globally until #china frees all #uyghurs #       nshame on you   ,,City of London,racism,City of London,51.5156177,-0.0919983
Tanya Hines,2022-11-28 07:15:36+00:00,what s happening in china is astounding   protests are extremely rare and they ve now spread to some of the country s biggest cities   over the detested covid rules yes  rest of world has moved on  but also a serious test of ccp governance   how will the authorities respond ,,Richmond,racism,Richmond,51.4613531,-0.3032767
Eric Barnes,2022-11-27 23:53:07+00:00,covid vaccines are worthless   n nsee china   ,,Lambeth,racism,Lambeth,51.4952111,-0.1163354
Patrick Miller,2022-11-27 22:00:35+00:00,  yes  let s vote the chinese govt out  not the govt that was responsible for moving far too slowly at every turn and wasted billions of  s unnecessarily on useless schemes and gifts to close friends who had zero experience or knowledge  how about those facts ,,Bromley,racism,Bromley,51.4028046,0.0148142
Mahyar Tousi,2022-11-27 20:59:02+00:00,disgusting ccp thugs arresting a british journalist must have consequences  n nimagine beijing s reaction if we arrest a chinese hack in london  n nthe problem is china has the backing of the global elite  too much influence around the world   sxrbuzp,,London,racism,London,51.5073359,-0.12765
de-baron,2022-11-27 20:55:06+00:00,nigeria rats have finally entered india  or should i say india is learning work from nigeria    s fvk,,London,racism,London,51.5073359,-0.12765
GUILD,2022-11-27 19:48:13+00:00,   women are much worse   moan moan moan  so shut it with your misandry ,,Camberwell,sexism,Camberwell,51.4745706,-0.0925416
🍃💚🍃catboy,2022-11-27 18:19:58+00:00,even protect a wife bearing councillor   ,,Croydon,sexism,Croydon,51.3713049,-0.101957
Ashley Theophane,2022-11-27 16:32:35+00:00, women be reading profiles and looking at photos  many men just blindly swipe and then look in detail after a match    n#onlinedating,,London,sexism,London,51.5073359,-0.12765
Dorothy Cohen,2022-11-27 16:28:30+00:00, shocking another execution when is this barbarry going to end  an eye for an eye is not even christian its jewish  the murders killed a man like them but hid behind the courts  cowards ,,Barnet,religion,Barnet,51.65309,-0.2002261
Mahyar Tousi,2022-11-27 15:45:29+00:00,  the ccp forces are struggling to crush the chinese protests  n nthe population are no longer obeying and blindly following orders  n ncollectivism is dangerous   s afbrqwb,,London,racism,London,51.5073359,-0.12765
myłüvr❤️‍🔥,2022-11-27 14:23:44+00:00, uneducated,,Poplar,disability,Poplar,51.5110713,-0.0144629
Kris (as seen on TV),2022-11-27 13:51:28+00:00,make sure this goes wide and far  the chinese gov does not want the world knowing that their people do not agree with their heinous policies   ,,Lambeth,racism,Lambeth,51.4952111,-0.1163354
Teri Carson ☠️ 🇮🇪 💀 🇨🇮 ☠️,2022-11-27 12:42:56+00:00, i applaud the people of #wuhan  but i m genuinely afraid for their safety  china do not care about #humanrights  lives will be lost ,,Islington,racism,Islington,51.5384287,-0.0999051
Mo ✷🇪🇺✷🌻✷🇺🇦✷ @Aurica@fosstodon.org,2022-11-27 11:45:55+00:00,  i think from faggot a bundle of sticks which a bassoon supposedly resembles,,Bromley,sexual_orientation,Bromley,51.4028046,0.0148142
Ian May,2022-11-27 11:19:53+00:00, complete bigoted  homophobic maga turd ,,Hounslow,sexual_orientation,Hounslow,51.4686132,-0.3613471
Affy Scott,2022-11-27 11:18:47+00:00,     i would love to get my hands on these bastards,,Croydon,racism,Croydon,51.3713049,-0.101957
Rizz,2022-11-27 10:47:42+00:00,horrible cunts     ,,London,sexism,London,51.5073359,-0.12765
Matthew Carter,2022-11-27 10:16:55+00:00,  i am glad that the corrupt state of qatar has paid heavily to shine the spotlight on itself  and show the world exactly what it is   ,,Lewisham,racism,Lewisham,51.4624292,-0.0101787
📞Athos Paps📞,2022-11-27 06:32:17+00:00,oh fuck off china  what raw bats have you been eating now  gonna fuck us all over again  ,,Barnet,racism,Barnet,51.65309,-0.2002261
James Kim 🇬🇧🇰🇷🏴󠁧󠁢󠁷󠁬󠁳󠁿🇮🇪🇳🇿❤🇺🇦🌍📦,2022-11-27 06:25:56+00:00, blame pentagon for such a madness of sending live anthrax by fedex  not by a us military aircraft  it happened in      with media coverages and investigations  because of this  the world should assume any anthrax incidents are caused by us army lab in dougway proving ground ,,Paddington,racism,Paddington,51.5154795,-0.175365
#ArtetaOut,2022-11-27 01:16:46+00:00,mal might be the illest nigga of all time,,Lewisham,racism,Lewisham,51.4624292,-0.0101787
@RossMatthewNorthLondon.com,2022-11-26 23:26:57+00:00, only cool dogs grace the paths of china town     ,,Camden Town,racism,Camden Town,51.5423045,-0.1395604
Heather Leigh,2022-11-26 22:45:22+00:00,would love to find a girl with a lush tucked up pussy to collaborate with    ,,Croydon,sexism,Croydon,51.3713049,-0.101957
Paul McCann,2022-11-26 22:01:08+00:00,if my wife is on her feet all day  her feet hurt   nsitting down all day however i m the pain in the ass  n ngo figure,,Bromley,sexism,Bromley,51.4028046,0.0148142
